Customer_ID,Age_Group,Income_Level,City_ID,Preferred_Flavor,Purchase_Frequency,Price_Sensitivity,Preferred_Channel,Active
cust_021381,18-25,342273.1601489968,CT012,Guava,2.0,Low,Q-commerce,1
cust_021382,36-45,495461.6376308893,CT015,Orange,3.0,High,Modern Trade,1
cust_021383,36-45,82173.76870852988,CT019,Apple,3.0,Medium,Modern Trade,1
cust_021384,26-35,477419.30570915376,CT005,Apple,4.0,Low,General Trade,1
cust_021385,26-35,90343.90044319569,CT019,Mixed Fruit,3.0,High,Q-commerce,1
cust_021386,46-55,217514.58245701797,CT017,Mixed Fruit,5.0,High,General Trade,1
cust_021387,18-25,254768.15577470817,CT020,Mixed Fruit,1.0,Medium,Q-commerce,1
cust_021388,26-35,198485.96865399796,CT019,Orange,4.0,High,E-commerce,1
cust_021389,18-25,197486.20012480565,CT019,Mixed Fruit,1.0,Low,Q-commerce,1
cust_021390,46-55,108542.93397927337,CT009,Mixed Fruit,2.0,High,Modern Trade,1
cust_021391,18-25,380837.8155046322,CT007,Apple,3.0,Low,E-commerce,0
cust_021392,36-45,149094.5959599925,CT010,Mixed Fruit,4.0,High,HoReCa,1
cust_021393,26-35,449147.361814335,CT014,Guava,8.0,High,E-commerce,0
cust_021394,36-45,170458.0269441436,CT003,Guava,6.0,High,General Trade,1
cust_021395,55+,578460.5497725053,CT004,Mixed Fruit,5.0,Medium,Modern Trade,1
cust_021396,46-55,110726.01529945832,CT010,Orange,1.0,Low,Modern Trade,1
cust_021397,36-45,558794.5119017838,CT013,Apple,3.0,Medium,HoReCa,1
cust_021398,26-35,456359.78245057655,CT004,Guava,1.0,Low,Q-commerce,0
cust_021399,55+,308297.2879091395,CT006,Mixed Fruit,2.0,Medium,E-commerce,0
cust_021400,55+,115888.59805155516,CT018,Mixed Fruit,1.0,Low,Modern Trade,0
cust_021401,26-35,709990.827488291,CT015,Mixed Fruit,4.0,Low,Q-commerce,0
cust_021402,55+,519212.12508885824,CT008,Orange,4.0,Low,Modern Trade,1
cust_021403,55+,157547.90030494012,CT002,Orange,0.0,High,General Trade,1
cust_021404,26-35,229200.0279733036,CT005,Orange,3.0,Medium,E-commerce,1
cust_021405,36-45,515674.6036433158,CT011,Orange,5.0,Low,General Trade,1
cust_021406,18-25,314229.7256743634,CT007,Guava,1.0,High,Modern Trade,0
cust_021407,26-35,279223.77435446135,CT005,Orange,3.0,Medium,Q-commerce,1
cust_021408,18-25,202344.59148602336,CT011,Apple,1.0,High,HoReCa,1
cust_021409,46-55,134700.4025756872,CT009,Mixed Fruit,6.0,Medium,HoReCa,1
cust_021410,26-35,86049.15329288608,CT019,Orange,4.0,Low,Q-commerce,0
cust_021411,26-35,121796.42891468666,CT018,Guava,4.0,High,Modern Trade,0
cust_021412,46-55,796300.5946062643,CT004,Apple,3.0,Medium,General Trade,0
cust_021413,46-55,295229.470596167,CT005,Mixed Fruit,1.0,High,E-commerce,1
cust_021414,46-55,577401.9063771843,CT004,Mixed Fruit,3.0,Medium,General Trade,0
cust_021415,26-35,236505.10981575755,CT005,Apple,3.0,Medium,General Trade,0
cust_021416,55+,284754.9872307031,CT003,Guava,3.0,High,General Trade,1
cust_021417,36-45,671497.2382782741,CT004,Orange,4.0,Low,E-commerce,0
cust_021418,46-55,233386.6207477716,CT019,Guava,1.0,Medium,Modern Trade,1
cust_021419,55+,127302.4971473261,CT019,Mixed Fruit,2.0,Medium,General Trade,0
cust_021420,26-35,219661.0570249913,CT002,Mixed Fruit,3.0,High,Modern Trade,1
cust_021421,55+,371428.3486681024,CT011,Guava,7.0,Low,General Trade,1
cust_021422,46-55,163766.29761629095,CT016,Apple,7.0,Low,Modern Trade,1
cust_021423,18-25,684361.5969610936,CT001,Apple,4.0,High,E-commerce,1
cust_021424,36-45,378478.1764656413,CT007,Mixed Fruit,3.0,Low,Q-commerce,1
cust_021425,46-55,151226.68607961395,CT003,Mixed Fruit,2.0,Medium,E-commerce,0
cust_021426,36-45,172371.06820706534,CT020,Guava,3.0,High,Modern Trade,1
cust_021427,26-35,385406.8289516512,CT015,Orange,3.0,Low,E-commerce,0
cust_021428,55+,342496.34278027125,CT003,Guava,2.0,Medium,Modern Trade,0
cust_021429,26-35,169247.78544851957,CT007,Mixed Fruit,3.0,High,HoReCa,1
cust_021430,18-25,144144.7746286302,CT019,Mixed Fruit,2.0,Medium,Q-commerce,1
cust_021431,26-35,277519.9554219899,CT017,Mixed Fruit,5.0,High,E-commerce,1
cust_021432,36-45,430805.4113173822,CT018,Apple,5.0,Low,General Trade,1
cust_021433,36-45,261745.548181233,CT015,Orange,5.0,High,General Trade,0
cust_021434,36-45,146043.82840274522,CT020,Guava,3.0,High,Modern Trade,1
cust_021435,46-55,561445.0202690657,CT008,Guava,2.0,High,HoReCa,0
cust_021436,46-55,587301.1378204628,CT016,Orange,2.0,Medium,General Trade,0
cust_021437,46-55,352068.102146911,CT012,Mixed Fruit,3.0,Medium,Modern Trade,1
cust_021438,18-25,665256.8066180574,CT004,Orange,3.0,High,Q-commerce,1
cust_021439,36-45,52350.83283527189,CT010,Apple,4.0,Medium,General Trade,1
cust_021440,36-45,60520.85072317354,CT013,Guava,5.0,High,Modern Trade,1
cust_021441,26-35,242745.20009747887,CT010,Apple,4.0,Medium,Modern Trade,1
cust_021442,46-55,254982.3055029597,CT017,Mixed Fruit,3.0,High,E-commerce,1
cust_021443,46-55,300382.825302476,CT013,Apple,2.0,Medium,Modern Trade,1
cust_021444,26-35,127002.29962831589,CT013,Apple,3.0,High,E-commerce,1
cust_021445,36-45,255339.66212968863,CT002,Apple,2.0,High,Modern Trade,1
cust_021446,36-45,43913.13080435497,CT019,Guava,2.0,High,HoReCa,1
cust_021447,55+,248618.68403011872,CT015,Orange,1.0,Medium,General Trade,1
cust_021448,18-25,611831.2698107781,CT012,Apple,3.0,Low,HoReCa,1
cust_021449,46-55,743941.30815234,CT016,Orange,4.0,Low,HoReCa,1
cust_021450,55+,174205.63656584875,CT016,Apple,2.0,High,HoReCa,1
cust_021451,18-25,632072.3037833428,CT011,Orange,4.0,Medium,Q-commerce,1
cust_021452,26-35,153782.88278500497,CT018,Mixed Fruit,0.0,High,E-commerce,1
cust_021453,36-45,1006814.1689306978,CT004,Guava,3.0,Medium,HoReCa,1
cust_021454,18-25,588838.7980446452,CT003,Mixed Fruit,5.0,Low,E-commerce,1
cust_021455,26-35,497164.77051504346,CT007,Orange,3.0,Low,E-commerce,0
cust_021456,18-25,107352.59728603362,CT018,Apple,1.0,Medium,Q-commerce,1
cust_021457,18-25,244779.3426885236,CT003,Apple,2.0,Medium,Q-commerce,1
cust_021458,55+,185241.09430696364,CT003,Orange,1.0,Low,General Trade,0
cust_021459,18-25,132877.68150658242,CT002,Guava,3.0,High,Q-commerce,0
cust_021460,36-45,111089.05159575268,CT010,Guava,3.0,Low,Q-commerce,1
cust_021461,18-25,348627.2778921648,CT017,Guava,5.0,Medium,Q-commerce,1
cust_021462,36-45,136990.50249823282,CT010,Apple,2.0,Medium,General Trade,0
cust_021463,26-35,362610.876955953,CT004,Apple,4.0,Medium,E-commerce,1
cust_021464,26-35,256136.0885783549,CT016,Apple,3.0,High,Q-commerce,0
cust_021465,46-55,1264350.574016601,CT012,Mixed Fruit,6.0,Low,HoReCa,1
cust_021466,36-45,393819.3115717317,CT015,Orange,5.0,Medium,Modern Trade,1
cust_021467,46-55,508676.5596873135,CT008,Guava,6.0,Low,Modern Trade,1
cust_021468,36-45,143645.38630499432,CT003,Orange,3.0,Medium,General Trade,0
cust_021469,26-35,178639.44395711215,CT011,Guava,2.0,Medium,E-commerce,1
cust_021470,55+,392195.3386589673,CT020,Guava,2.0,Low,General Trade,1
cust_021471,18-25,211936.4237884915,CT006,Apple,2.0,Medium,E-commerce,1
cust_021472,36-45,915873.3995950556,CT006,Apple,6.0,Low,HoReCa,1
cust_021473,18-25,31968.87214412848,CT010,Guava,3.0,Medium,Q-commerce,1
cust_021474,55+,210055.8416310229,CT013,Guava,2.0,Medium,Modern Trade,1
cust_021475,36-45,574083.3669830799,CT004,Mixed Fruit,2.0,Medium,E-commerce,1
cust_021476,18-25,644141.1984351649,CT002,Apple,1.0,Low,General Trade,1
cust_021477,36-45,71510.60141943376,CT013,Mixed Fruit,4.0,High,General Trade,1
cust_021478,46-55,113558.6230938343,CT009,Guava,4.0,Medium,General Trade,0
cust_021479,46-55,67709.17779855819,CT013,Mixed Fruit,4.0,Low,HoReCa,1
cust_021480,46-55,169937.28106593824,CT003,Apple,3.0,High,HoReCa,0
cust_021481,26-35,588936.2534744152,CT002,Apple,1.0,Low,Modern Trade,1
cust_021482,26-35,71947.15991058396,CT019,Orange,2.0,Medium,Q-commerce,1
cust_021483,26-35,679151.3795629032,CT006,Guava,2.0,Low,E-commerce,1
cust_021484,36-45,180997.3723041159,CT018,Guava,4.0,High,HoReCa,1
cust_021485,26-35,372433.2867812565,CT002,Mixed Fruit,4.0,Low,E-commerce,1
cust_021486,26-35,415101.5770299785,CT018,Guava,0.0,Low,Modern Trade,1
cust_021487,26-35,92876.71398762891,CT007,Orange,0.0,Medium,Q-commerce,1
cust_021488,36-45,270694.9342879693,CT018,Orange,6.0,Medium,Modern Trade,1
cust_021489,26-35,551662.6894997834,CT002,Apple,6.0,Low,Q-commerce,1
cust_021490,36-45,151525.00771657692,CT020,Apple,2.0,Low,E-commerce,1
cust_021491,26-35,575007.1546032219,CT017,Mixed Fruit,2.0,Low,Q-commerce,0
cust_021492,26-35,423996.759203934,CT004,Mixed Fruit,4.0,Medium,E-commerce,1
cust_021493,18-25,251712.28482039305,CT004,Apple,2.0,High,E-commerce,1
cust_021494,55+,124693.73216767218,CT018,Orange,2.0,Low,General Trade,0
cust_021495,46-55,256572.21316785805,CT010,Apple,2.0,Medium,Modern Trade,0
cust_021496,55+,174169.98961410404,CT007,Apple,0.0,High,Modern Trade,1
cust_021497,26-35,314288.40615720727,CT004,Orange,2.0,High,E-commerce,1
cust_021498,26-35,995721.0394034904,CT015,Orange,4.0,Low,General Trade,1
cust_021499,46-55,111224.1563725328,CT013,Guava,5.0,High,General Trade,1
cust_021500,36-45,297742.6492834832,CT013,Mixed Fruit,6.0,High,General Trade,1
cust_021501,26-35,893343.379886821,CT006,Guava,4.0,Medium,Q-commerce,1
cust_021502,26-35,679815.191617749,CT002,Apple,3.0,Low,Modern Trade,0
cust_021503,36-45,254693.16049441663,CT006,Mixed Fruit,3.0,Medium,General Trade,1
cust_021504,26-35,244988.36633390703,CT004,Mixed Fruit,3.0,Medium,E-commerce,1
cust_021505,26-35,134227.25441561049,CT017,Orange,0.0,Low,Q-commerce,1
cust_021506,36-45,91342.72681661976,CT013,Orange,3.0,High,HoReCa,0
cust_021507,26-35,350451.4563598283,CT016,Apple,2.0,Medium,Modern Trade,1
cust_021508,46-55,674045.4589245593,CT001,Apple,5.0,Low,General Trade,1
cust_021509,55+,316976.2574156762,CT012,Apple,4.0,Medium,HoReCa,1
cust_021510,26-35,226340.4934573852,CT011,Orange,4.0,High,HoReCa,1
cust_021511,36-45,185401.7791031595,CT008,Orange,4.0,High,General Trade,1
cust_021512,36-45,686352.8421682931,CT006,Apple,4.0,Low,Modern Trade,0
cust_021513,26-35,394349.48896543874,CT014,Orange,6.0,Low,Q-commerce,0
cust_021514,18-25,429212.15111097577,CT017,Apple,1.0,Low,Q-commerce,1
cust_021515,26-35,234217.4013680284,CT005,Orange,2.0,Medium,Q-commerce,1
cust_021516,46-55,302176.935580904,CT016,Mixed Fruit,3.0,High,HoReCa,0
cust_021517,18-25,342449.2450504737,CT011,Apple,5.0,Medium,E-commerce,0
cust_021518,46-55,454453.7812386037,CT011,Apple,4.0,Medium,Modern Trade,1
cust_021519,55+,494942.953756664,CT015,Apple,3.0,Medium,HoReCa,0
cust_021520,18-25,318121.6624267964,CT014,Guava,3.0,High,Q-commerce,0
cust_021521,26-35,84551.88140728175,CT010,Orange,1.0,High,Q-commerce,1
cust_021522,18-25,89720.26700001127,CT013,Apple,5.0,Low,E-commerce,0
cust_021523,46-55,296001.2868968748,CT011,Guava,2.0,Medium,Modern Trade,1
cust_021524,18-25,119395.12585798051,CT010,Apple,8.0,Low,E-commerce,1
cust_021525,26-35,304064.7811786723,CT012,Mixed Fruit,2.0,Medium,E-commerce,1
cust_021526,55+,321825.54291604704,CT005,Orange,1.0,Medium,General Trade,1
cust_021527,26-35,594557.2477654362,CT002,Orange,4.0,Medium,E-commerce,0
cust_021528,26-35,337573.7458914932,CT012,Apple,2.0,High,Q-commerce,1
cust_021529,18-25,295565.8860006206,CT003,Orange,1.0,High,E-commerce,0
cust_021530,46-55,154628.67605200512,CT009,Apple,2.0,High,Modern Trade,1
cust_021531,26-35,157888.11663804995,CT003,Guava,3.0,High,E-commerce,1
cust_021532,36-45,174683.6924931584,CT009,Apple,3.0,Medium,Modern Trade,1
cust_021533,26-35,596278.3772256086,CT008,Mixed Fruit,2.0,Medium,E-commerce,1
cust_021534,26-35,496016.7038328772,CT014,Mixed Fruit,2.0,Low,E-commerce,0
cust_021535,18-25,538612.362707017,CT004,Guava,2.0,Medium,Q-commerce,0
cust_021536,18-25,153908.21454056024,CT011,Mixed Fruit,1.0,High,Q-commerce,1
cust_021537,18-25,279563.55117396044,CT006,Apple,1.0,Medium,Q-commerce,1
cust_021538,46-55,606008.8662072635,CT017,Orange,6.0,Low,General Trade,1
cust_021539,36-45,217138.83845394693,CT013,Apple,10.0,Medium,HoReCa,1
cust_021540,36-45,136403.04876322948,CT019,Guava,4.0,Medium,HoReCa,1
cust_021541,18-25,109961.90941903234,CT010,Guava,4.0,Low,E-commerce,1
cust_021542,26-35,318029.81000423507,CT020,Apple,0.0,Medium,E-commerce,1
cust_021543,18-25,110386.49956866736,CT018,Apple,1.0,High,Q-commerce,1
cust_021544,55+,410466.69127263705,CT003,Guava,0.0,Low,Modern Trade,0
cust_021545,26-35,307019.0457238464,CT002,Apple,4.0,Medium,Q-commerce,1
cust_021546,46-55,899120.257822135,CT001,Guava,4.0,Low,Modern Trade,1
cust_021547,18-25,494675.993510366,CT008,Apple,3.0,Low,E-commerce,1
cust_021548,18-25,401145.470581835,CT015,Apple,2.0,Low,HoReCa,1
cust_021549,36-45,255400.8520036208,CT018,Orange,5.0,High,General Trade,1
cust_021550,26-35,526121.6623454485,CT004,Guava,4.0,Low,General Trade,1
cust_021551,36-45,425335.57241107983,CT004,Apple,9.0,Low,Modern Trade,0
cust_021552,55+,196313.4581106028,CT005,Mixed Fruit,1.0,High,HoReCa,1
cust_021553,18-25,378782.80565802846,CT017,Orange,2.0,Medium,E-commerce,1
cust_021554,26-35,342481.07646631385,CT003,Guava,4.0,Low,HoReCa,1
cust_021555,26-35,283405.73237992625,CT017,Apple,6.0,High,E-commerce,1
cust_021556,36-45,254622.40752997567,CT007,Apple,4.0,Medium,Modern Trade,0
cust_021557,46-55,643596.4868002726,CT008,Guava,4.0,High,General Trade,1
cust_021558,36-45,137729.79932154837,CT010,Orange,3.0,Low,General Trade,0
cust_021559,26-35,495217.2632926597,CT014,Orange,1.0,Low,E-commerce,1
cust_021560,46-55,243725.51846697528,CT008,Guava,2.0,High,General Trade,0
cust_021561,18-25,122500.10830724004,CT003,Mixed Fruit,2.0,High,E-commerce,1
cust_021562,55+,129164.72266158674,CT003,Guava,0.0,High,General Trade,0
cust_021563,55+,174029.53872468934,CT010,Mixed Fruit,2.0,Medium,Modern Trade,1
cust_021564,26-35,162678.24092434833,CT016,Mixed Fruit,2.0,Medium,Q-commerce,1
cust_021565,46-55,411459.29015496105,CT008,Apple,3.0,Low,General Trade,0
cust_021566,46-55,297524.91837758524,CT007,Guava,8.0,Low,Modern Trade,1
cust_021567,26-35,296726.06397925405,CT017,Guava,3.0,High,E-commerce,0
cust_021568,36-45,505801.4642826363,CT020,Guava,2.0,Low,Modern Trade,1
cust_021569,55+,206364.59065957848,CT016,Guava,3.0,Medium,Q-commerce,1
cust_021570,26-35,196792.84074542017,CT007,Mixed Fruit,6.0,Medium,E-commerce,1
cust_021571,18-25,96540.62776832342,CT019,Guava,2.0,Medium,E-commerce,1
cust_021572,36-45,796144.2900069751,CT004,Orange,7.0,High,Modern Trade,1
cust_021573,26-35,244021.5585527424,CT008,Mixed Fruit,0.0,High,E-commerce,1
cust_021574,36-45,986622.427441024,CT016,Apple,6.0,Medium,General Trade,1
cust_021575,26-35,88255.04057888642,CT009,Guava,2.0,Low,E-commerce,1
cust_021576,26-35,247331.4279430243,CT005,Guava,3.0,High,Q-commerce,0
cust_021577,26-35,238191.07071973785,CT003,Guava,2.0,High,Q-commerce,1
cust_021578,18-25,85571.07779077388,CT019,Guava,4.0,Medium,Q-commerce,1
cust_021579,26-35,283565.6494370865,CT018,Apple,2.0,High,Q-commerce,1
cust_021580,26-35,366530.1173833359,CT020,Guava,3.0,Low,Modern Trade,1
cust_021581,55+,277791.49145568284,CT014,Orange,1.0,High,Modern Trade,1
cust_021582,26-35,359241.0343412128,CT020,Mixed Fruit,0.0,Medium,Q-commerce,1
cust_021583,36-45,230253.4264097035,CT020,Guava,4.0,High,E-commerce,1
cust_021584,18-25,173243.3533320279,CT011,Mixed Fruit,2.0,Low,Q-commerce,1
cust_021585,36-45,307888.67053507775,CT001,Mixed Fruit,5.0,Medium,HoReCa,1
cust_021586,18-25,382024.8451108645,CT001,Guava,3.0,Medium,E-commerce,1
cust_021587,18-25,146546.402692432,CT010,Guava,6.0,High,Q-commerce,1
cust_021588,26-35,100643.4121920405,CT013,Orange,6.0,Low,E-commerce,0
cust_021589,18-25,163346.73052045074,CT013,Mixed Fruit,3.0,Low,E-commerce,1
cust_021590,36-45,425688.2010927312,CT008,Orange,5.0,High,Modern Trade,1
cust_021591,26-35,374634.4489528113,CT006,Mixed Fruit,3.0,Low,E-commerce,1
cust_021592,36-45,187774.36698701108,CT002,Orange,3.0,High,General Trade,1
cust_021593,36-45,107148.224521806,CT019,Apple,4.0,Medium,E-commerce,0
cust_021594,26-35,214273.22743516957,CT008,Orange,3.0,Medium,E-commerce,1
cust_021595,36-45,773875.7417292992,CT015,Apple,3.0,Low,Modern Trade,1
cust_021596,46-55,332341.3645680401,CT001,Apple,0.0,Low,Modern Trade,1
cust_021597,18-25,85833.47287859928,CT019,Apple,0.0,High,E-commerce,1
cust_021598,55+,206251.53798435276,CT003,Mixed Fruit,3.0,Medium,HoReCa,1
cust_021599,18-25,185761.6072513653,CT009,Mixed Fruit,3.0,High,Modern Trade,0
cust_021600,36-45,225777.99867737497,CT002,Orange,3.0,High,General Trade,1
cust_021601,26-35,432527.3626069179,CT015,Mixed Fruit,4.0,Low,Q-commerce,1
cust_021602,26-35,107807.09475110137,CT020,Orange,1.0,High,E-commerce,1
cust_021603,26-35,663857.7527948709,CT001,Apple,6.0,High,E-commerce,1
cust_021604,36-45,343419.8743084438,CT012,Apple,4.0,High,HoReCa,0
cust_021605,55+,241124.0501449292,CT003,Apple,3.0,High,General Trade,1
cust_021606,36-45,119187.075739414,CT018,Orange,3.0,Medium,E-commerce,0
cust_021607,26-35,318358.82102933014,CT015,Mixed Fruit,1.0,High,Q-commerce,1
cust_021608,36-45,553496.9498302436,CT001,Guava,7.0,Low,General Trade,1
cust_021609,26-35,774786.9411763477,CT011,Guava,3.0,Medium,Q-commerce,1
cust_021610,46-55,257323.1434414803,CT012,Apple,5.0,Medium,HoReCa,1
cust_021611,26-35,441267.3715159414,CT004,Orange,3.0,Low,Q-commerce,1
cust_021612,36-45,325549.30197316094,CT020,Orange,3.0,High,HoReCa,1
cust_021613,36-45,247654.44159274935,CT018,Apple,6.0,Medium,General Trade,1
cust_021614,36-45,123531.11196005944,CT019,Guava,6.0,Low,Modern Trade,1
cust_021615,26-35,178000.96955095514,CT013,Orange,3.0,High,E-commerce,1
cust_021616,55+,215717.7153711019,CT016,Orange,2.0,Medium,Modern Trade,1
cust_021617,26-35,606315.2226812282,CT015,Guava,4.0,Low,E-commerce,1
cust_021618,55+,339314.22332026256,CT011,Guava,3.0,Medium,Modern Trade,1
cust_021619,46-55,908972.2386606224,CT017,Orange,2.0,Medium,Modern Trade,1
cust_021620,26-35,98476.26461041,CT003,Apple,3.0,High,HoReCa,1
cust_021621,18-25,654372.0197898969,CT020,Guava,4.0,Low,Q-commerce,1
cust_021622,26-35,111184.6736449874,CT009,Apple,1.0,High,Q-commerce,0
cust_021623,26-35,495271.7213588186,CT007,Mixed Fruit,4.0,Low,E-commerce,1
cust_021624,26-35,682985.9933868458,CT016,Orange,2.0,Medium,E-commerce,1
cust_021625,18-25,798594.4316293664,CT006,Mixed Fruit,3.0,Low,E-commerce,1
cust_021626,26-35,380508.5900992187,CT012,Orange,5.0,Low,E-commerce,0
cust_021627,55+,88417.24934012981,CT020,Mixed Fruit,1.0,High,General Trade,1
cust_021628,26-35,500191.6200949424,CT001,Apple,0.0,High,Q-commerce,1
cust_021629,46-55,129017.43044887892,CT018,Guava,7.0,High,General Trade,0
cust_021630,46-55,525988.4703633006,CT006,Guava,4.0,Low,Modern Trade,1
cust_021631,26-35,328978.53870045784,CT008,Orange,5.0,Medium,E-commerce,1
cust_021632,46-55,227434.5181266287,CT005,Orange,3.0,High,General Trade,1
cust_021633,36-45,334075.4328645276,CT016,Guava,3.0,High,Q-commerce,0
cust_021634,18-25,157622.31073429194,CT010,Guava,2.0,High,Q-commerce,1
cust_021635,36-45,152602.04952479314,CT020,Mixed Fruit,4.0,High,HoReCa,1
cust_021636,18-25,222397.5196689319,CT020,Guava,1.0,High,E-commerce,0
cust_021637,18-25,322213.48848824285,CT020,Orange,2.0,High,E-commerce,1
cust_021638,18-25,789812.368610711,CT001,Mixed Fruit,1.0,Medium,Q-commerce,0
cust_021639,36-45,318561.3829118468,CT005,Guava,1.0,Low,Modern Trade,1
cust_021640,26-35,426127.8241169129,CT015,Mixed Fruit,2.0,Low,Q-commerce,0
cust_021641,18-25,378759.6052874258,CT014,Mixed Fruit,2.0,Low,E-commerce,1
cust_021642,26-35,201385.2042989964,CT018,Guava,2.0,Medium,Q-commerce,0
cust_021643,26-35,229309.3443555891,CT002,Apple,6.0,Medium,E-commerce,1
cust_021644,26-35,74692.57927516139,CT013,Orange,6.0,Low,General Trade,1
cust_021645,55+,156579.45480314596,CT013,Orange,5.0,High,Modern Trade,1
cust_021646,46-55,116186.67423591053,CT019,Orange,6.0,High,General Trade,1
cust_021647,18-25,297650.0551750364,CT011,Orange,3.0,Medium,General Trade,1
cust_021648,36-45,409482.5526304163,CT001,Orange,2.0,Low,General Trade,0
cust_021649,46-55,201236.99584420148,CT018,Mixed Fruit,3.0,High,General Trade,1
cust_021650,26-35,108473.70913816211,CT014,Mixed Fruit,0.0,High,E-commerce,1
cust_021651,46-55,148282.3092824024,CT017,Mixed Fruit,3.0,High,Modern Trade,1
cust_021652,26-35,426109.6178101124,CT006,Guava,4.0,Medium,Q-commerce,1
cust_021653,36-45,412528.29861586326,CT016,Mixed Fruit,4.0,Low,HoReCa,1
cust_021654,18-25,357382.8022152406,CT001,Mixed Fruit,3.0,Low,Q-commerce,1
cust_021655,36-45,40252.19407603276,CT019,Orange,2.0,High,General Trade,1
cust_021656,18-25,206436.42117471847,CT015,Apple,3.0,Medium,E-commerce,1
cust_021657,46-55,89404.17134165412,CT019,Orange,3.0,Medium,General Trade,1
cust_021658,26-35,349968.78601937194,CT006,Apple,2.0,Medium,E-commerce,1
cust_021659,36-45,496761.437258883,CT016,Orange,4.0,Low,Modern Trade,1
cust_021660,26-35,487890.0793988583,CT012,Orange,6.0,Medium,Q-commerce,1
cust_021661,55+,470150.2274521567,CT001,Guava,3.0,High,Modern Trade,1
cust_021662,26-35,235506.80686816227,CT018,Guava,5.0,Medium,Q-commerce,0
cust_021663,26-35,756731.865100316,CT020,Mixed Fruit,3.0,Low,Q-commerce,1
cust_021664,46-55,372898.362791086,CT004,Guava,3.0,Low,General Trade,1
cust_021665,36-45,89943.70325451481,CT019,Mixed Fruit,5.0,High,General Trade,0
cust_021666,36-45,613343.7094063744,CT002,Mixed Fruit,6.0,Medium,Modern Trade,1
cust_021667,26-35,463544.8947679034,CT011,Apple,5.0,Low,E-commerce,1
cust_021668,26-35,100491.62694890224,CT019,Apple,1.0,Medium,E-commerce,1
cust_021669,26-35,105362.66805772184,CT013,Guava,4.0,High,General Trade,1
cust_021670,26-35,403266.9744135897,CT012,Mixed Fruit,6.0,Medium,E-commerce,0
cust_021671,26-35,344246.3968865347,CT016,Orange,3.0,High,Q-commerce,0
cust_021672,36-45,139543.9865719192,CT007,Guava,1.0,High,General Trade,1
cust_021673,26-35,144668.52421862123,CT011,Orange,1.0,High,Q-commerce,1
cust_021674,36-45,296074.93184615154,CT011,Guava,3.0,High,General Trade,1
cust_021675,36-45,694566.0896444193,CT006,Orange,3.0,Medium,Modern Trade,1
cust_021676,26-35,443938.9593909503,CT020,Mixed Fruit,2.0,Low,HoReCa,1
cust_021677,26-35,1359688.3926301429,CT012,Apple,7.0,Low,Q-commerce,1
cust_021678,46-55,542807.6889190882,CT004,Guava,2.0,Medium,Modern Trade,1
cust_021679,26-35,554641.9276952572,CT002,Orange,3.0,Low,E-commerce,1
cust_021680,36-45,238610.3725429242,CT013,Guava,4.0,Low,Modern Trade,1
cust_021681,55+,116309.80824747912,CT020,Mixed Fruit,4.0,Medium,General Trade,1
cust_021682,36-45,574012.5182788128,CT011,Mixed Fruit,7.0,Low,E-commerce,1
cust_021683,18-25,378869.4314227318,CT013,Apple,4.0,High,Q-commerce,0
cust_021684,26-35,497660.6838051684,CT002,Guava,3.0,Low,Q-commerce,1
cust_021685,26-35,278625.09248840384,CT006,Mixed Fruit,3.0,Medium,E-commerce,1
cust_021686,26-35,218087.9200695425,CT020,Apple,4.0,High,E-commerce,1
cust_021687,26-35,330039.7777432401,CT002,Guava,5.0,Low,Modern Trade,1
cust_021688,26-35,186247.1172498527,CT012,Orange,4.0,Medium,E-commerce,1
cust_021689,26-35,328892.23525657895,CT005,Apple,0.0,High,Q-commerce,1
cust_021690,18-25,504828.65232575015,CT014,Mixed Fruit,4.0,Medium,Q-commerce,1
cust_021691,26-35,96445.8316260339,CT010,Orange,2.0,High,Q-commerce,0
cust_021692,36-45,409864.5249770048,CT007,Apple,3.0,Medium,HoReCa,1
cust_021693,18-25,111735.94592417264,CT020,Guava,3.0,High,Modern Trade,1
cust_021694,26-35,111546.15209249454,CT020,Mixed Fruit,1.0,Medium,Q-commerce,1
cust_021695,46-55,381478.1687749009,CT002,Guava,3.0,Low,E-commerce,1
cust_021696,36-45,429353.5138155293,CT007,Orange,3.0,Medium,HoReCa,1
cust_021697,18-25,204375.72044679415,CT003,Guava,4.0,High,Q-commerce,0
cust_021698,18-25,99930.45251132397,CT009,Guava,3.0,Medium,Q-commerce,1
cust_021699,55+,297480.7850758915,CT009,Orange,3.0,High,Modern Trade,0
cust_021700,36-45,252670.72798268247,CT014,Apple,4.0,High,Modern Trade,1
cust_021701,55+,220665.27460577665,CT013,Apple,2.0,High,HoReCa,1
cust_021702,36-45,251682.67447159367,CT002,Orange,7.0,Medium,General Trade,0
cust_021703,18-25,203103.2263141054,CT006,Mixed Fruit,5.0,High,E-commerce,1
cust_021704,26-35,70029.39797988166,CT009,Mixed Fruit,5.0,High,HoReCa,1
cust_021705,18-25,223195.1666026917,CT020,Guava,6.0,High,E-commerce,0
cust_021706,55+,506615.8744711889,CT012,Mixed Fruit,3.0,Medium,General Trade,1
cust_021707,26-35,433743.9830526594,CT012,Orange,7.0,Medium,Q-commerce,1
cust_021708,26-35,577350.8049094966,CT014,Orange,2.0,Low,Q-commerce,1
cust_021709,18-25,404603.1050943335,CT007,Mixed Fruit,3.0,Low,E-commerce,1
