Date,Units_Sold,Sales,Selling_Price,Population_Density(persons/km),Per_Capita_Income (INR),City_Name_Ahmedabad,City_Name_Bengaluru,City_Name_Bhopal,City_Name_Chandigarh,City_Name_Chennai,City_Name_Delhi,City_Name_Guwahati,City_Name_Hyderabad,City_Name_Jaipur,City_Name_Jammu,City_Name_Kochi,City_Name_Kolkata,City_Name_Lucknow,City_Name_Ludhiana,City_Name_Mumbai,City_Name_Nagpur,City_Name_Patna,City_Name_Pune,City_Name_Surat,City_Name_Visakhapatnam,City_tier_Tier 1,City_tier_Tier 2,Flavor Variant_Apple,Flavor Variant_Guava,Flavor Variant_Mixed Fruit,Flavor Variant_Orange,Pack Size (L)_0.135,Pack Size (L)_0.25,Pack Size (L)_1.0
2023-10-19,173790,3255885.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-10-20,176099,3238277.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-10-21,174698,3284753.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-10-22,172331,3117489.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-10-23,169958,3162278.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-10-24,172491,3180397.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-10-25,170069,3230238.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-10-26,173033,3230252.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-10-27,168421,3156988.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-10-28,167828,3140221.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-10-29,168632,3143812.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-10-30,171407,3183522.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-10-31,169752,3106617.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-01,166270,3091776.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-02,163511,3046962.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-03,162902,3063860.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-04,243277,4378326.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-05,161839,3051991.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-06,164175,3144488.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-07,161094,2878413.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-08,162880,2971196.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-09,159511,2982960.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-10,165757,3114635.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-11,159448,2948383.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-12,158787,2943150.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-13,155687,2957443.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-14,159815,2981601.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-15,158492,2939022.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-16,156338,2841560.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-17,159277,2978757.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-18,157752,2948405.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-19,155756,2871187.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-20,155220,2850426.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-21,157055,2940296.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-22,151103,2789295.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-23,154602,2907090.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-24,157295,2884346.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-25,152617,2888942.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-26,153080,2855093.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-27,151950,2911096.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-28,152078,2746737.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-29,152532,2906428.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-11-30,152630,2710503.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-01,150183,2780636.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-02,150628,2842778.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-03,151449,2850153.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-04,150632,2777901.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-05,149612,2747052.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-06,153395,2849911.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-07,145915,2790275.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-08,150793,2791154.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-09,147081,2670773.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-10,149212,2790094.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-11,149205,2724903.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-12,144227,2675824.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-13,147335,2819127.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-14,143727,2690076.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-15,151641,2715865.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-16,145921,2776242.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-17,147640,2854670.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-18,144800,2702152.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-19,147278,2721054.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-20,145505,2671788.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-21,145415,2852695.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-22,147828,2757239.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-23,145047,2667807.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-24,148537,2683671.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-25,147587,2738881.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-26,143784,2698217.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-27,147059,2686398.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-28,145326,2663463.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-29,144379,2783976.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-30,146159,2766463.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2023-12-31,148678,2780167.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-01,163637,3139451.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-02,168594,3173423.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-03,168326,3335606.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-04,166730,3250500.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-05,166685,3260149.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-06,166114,3061554.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-07,168002,3272514.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-08,165696,3137620.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-09,173826,3212334.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-10,171828,3247389.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-11,172770,3260424.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-12,170355,3336462.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-13,174317,3240798.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-14,170624,3229440.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-15,251898,4737059.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-16,169637,3195554.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-17,173531,3274018.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-18,174107,3334046.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-19,169122,3219644.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-20,168482,3346674.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-21,167915,3266503.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-22,177359,3345233.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-23,170373,3261558.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-24,169010,3296913.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-25,171871,3175533.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-26,176662,3298899.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-27,171644,3253904.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-28,177155,3364319.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-29,173490,3383993.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-30,175186,3253036.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-01-31,174037,3393073.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-01,172481,3285525.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-02,172742,3318010.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-03,172753,3286399.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-04,178046,3349664.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-05,175973,3347059.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-06,178386,3405654.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-07,179067,3379555.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-08,174825,3324130.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-09,179509,3451303.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-10,179235,3470645.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-11,177440,3325151.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-12,181514,3378966.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-13,179460,3450979.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-14,178318,3484097.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-15,182258,3425779.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-16,185119,3507567.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-17,181320,3397193.4,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-18,180464,3404247.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-19,178819,3472451.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-20,182569,3365691.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-21,184747,3479662.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-22,183636,3559154.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-23,182365,3650446.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-24,186512,3583666.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-25,186998,3505623.9,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-26,183872,3659660.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-27,189607,3446820.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-28,191926,3657768.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-02-29,183786,3517042.5,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-01,190064,3635162.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-02,189197,3680847.3,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-03,190004,3522711.0,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-04,189790,3636335.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-05,194516,3640683.6,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-06,190665,3647041.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-07,189586,3629449.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-08,196529,3727469.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-09,196563,3768422.1,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-10,194611,3675889.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-11,198291,3853684.8,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-12,192188,3691564.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-13,194627,3768754.2,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
2024-03-14,196624,3720794.7,28.030434782608694,8730.2,313292.1,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,184,276,40,40,200,180,20,160,280
