Week_Start_Date,City_ID,Avg_Temperature,Weather_Type,Festival,City_Name,City_tier,Population_Density(persons/km),Per_Capita_Income (INR)
2023-09-04,CT013,36.2,Hot,,Bhopal,Tier 2,5552,147000
2023-09-04,CT014,33.9,Hot,,Chandigarh,Tier 2,9250,349000
2023-09-04,CT015,32.4,Hot,,Guwahati,Tier 2,1800,487572
2023-09-04,CT016,35.7,Hot,,Nagpur,Tier 2,9664,296607
2023-09-04,CT017,34.7,Hot,,Surat,Tier 2,8617,389810
2023-09-04,CT018,34.1,Hot,,Patna,Tier 2,2805,173305
2023-09-04,CT019,35.1,Hot,,Ludhiana,Tier 2,9750,123882
2023-09-04,CT020,34.6,Hot,,Jammu,Tier 2,3571,186000
2023-09-11,CT001,31.7,Mild,,Delhi,Tier 1,14893,"4,61,910"
2023-09-11,CT002,34.0,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2023-09-11,CT003,33.7,Hot,,Kolkata,Tier 1,24252,171184
2023-09-11,CT004,33.1,Rainy,,Chennai,Tier 1,14456,585501
2023-09-11,CT005,32.7,Hot,,Bengaluru,Tier 1,4378,352000
2023-09-11,CT006,31.5,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2023-09-11,CT007,31.4,Mild,,Ahmedabad,Tier 1,12984,302588
2023-09-11,CT008,33.2,Hot,,Pune,Tier 1,6034,336503
2023-09-11,CT009,32.6,Hot,,Jaipur,Tier 2,6502,141305
2023-09-11,CT010,33.3,Hot,,Lucknow,Tier 2,3814,105000
2023-09-11,CT011,33.4,Rainy,,Kochi,Tier 2,3478,372783
2023-09-11,CT012,34.4,Rainy,,Visakhapatnam,Tier 2,1809,483892
2023-09-11,CT013,33.6,Hot,,Bhopal,Tier 2,5552,147000
2023-09-11,CT014,33.2,Hot,,Chandigarh,Tier 2,9250,349000
2023-09-11,CT015,33.8,Hot,,Guwahati,Tier 2,1800,487572
2023-09-11,CT016,32.2,Hot,,Nagpur,Tier 2,9664,296607
2023-09-11,CT017,33.0,Hot,,Surat,Tier 2,8617,389810
2023-09-11,CT018,33.2,Hot,,Patna,Tier 2,2805,173305
2023-09-11,CT019,33.0,Hot,,Ludhiana,Tier 2,9750,123882
2023-09-11,CT020,33.8,Hot,,Jammu,Tier 2,3571,186000
2023-09-18,CT001,32.8,Hot,,Delhi,Tier 1,14893,"4,61,910"
2023-09-18,CT002,31.7,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2023-09-18,CT003,32.4,Hot,,Kolkata,Tier 1,24252,171184
2023-09-18,CT004,31.7,Mild,,Chennai,Tier 1,14456,585501
2023-09-18,CT005,32.7,Hot,,Bengaluru,Tier 1,4378,352000
2023-09-18,CT006,31.4,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2023-09-18,CT007,33.1,Hot,,Ahmedabad,Tier 1,12984,302588
2023-09-18,CT008,32.6,Hot,,Pune,Tier 1,6034,336503
2023-09-18,CT009,33.4,Hot,,Jaipur,Tier 2,6502,141305
2023-09-18,CT010,31.8,Mild,,Lucknow,Tier 2,3814,105000
2023-09-18,CT011,32.3,Hot,,Kochi,Tier 2,3478,372783
2023-09-18,CT012,31.2,Mild,,Visakhapatnam,Tier 2,1809,483892
2023-09-18,CT013,33.6,Rainy,,Bhopal,Tier 2,5552,147000
2023-09-18,CT014,31.6,Mild,,Chandigarh,Tier 2,9250,349000
2023-09-18,CT015,31.2,Mild,,Guwahati,Tier 2,1800,487572
2023-09-18,CT016,32.3,Hot,,Nagpur,Tier 2,9664,296607
2023-09-18,CT017,32.0,Mild,,Surat,Tier 2,8617,389810
2023-09-18,CT018,32.4,Hot,,Patna,Tier 2,2805,173305
2023-09-18,CT019,31.5,Rainy,,Ludhiana,Tier 2,9750,123882
2023-09-18,CT020,30.6,Rainy,,Jammu,Tier 2,3571,186000
2023-09-25,CT001,31.4,Rainy,,Delhi,Tier 1,14893,"4,61,910"
2023-09-25,CT002,31.2,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2023-09-25,CT003,31.3,Mild,,Kolkata,Tier 1,24252,171184
2023-09-25,CT004,30.7,Mild,,Chennai,Tier 1,14456,585501
2023-09-25,CT005,30.4,Mild,,Bengaluru,Tier 1,4378,352000
2023-09-25,CT006,30.9,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2023-09-25,CT007,31.6,Mild,,Ahmedabad,Tier 1,12984,302588
2023-09-25,CT008,30.0,Mild,,Pune,Tier 1,6034,336503
2023-09-25,CT009,31.4,Mild,,Jaipur,Tier 2,6502,141305
2023-09-25,CT010,30.5,Mild,,Lucknow,Tier 2,3814,105000
2023-09-25,CT011,30.9,Rainy,,Kochi,Tier 2,3478,372783
2023-09-25,CT012,31.1,Mild,,Visakhapatnam,Tier 2,1809,483892
2023-09-25,CT013,30.0,Mild,,Bhopal,Tier 2,5552,147000
2023-09-25,CT014,31.7,Mild,,Chandigarh,Tier 2,9250,349000
2023-09-25,CT015,30.6,Mild,,Guwahati,Tier 2,1800,487572
2023-09-25,CT016,29.8,Rainy,,Nagpur,Tier 2,9664,296607
2023-09-25,CT017,29.6,Mild,,Surat,Tier 2,8617,389810
2023-09-25,CT018,31.9,Mild,,Patna,Tier 2,2805,173305
2023-09-25,CT019,31.6,Mild,,Ludhiana,Tier 2,9750,123882
2023-09-25,CT020,32.7,Hot,,Jammu,Tier 2,3571,186000
2023-10-02,CT001,30.7,Mild,,Delhi,Tier 1,14893,"4,61,910"
2023-10-02,CT002,31.4,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2023-10-02,CT003,28.5,Mild,,Kolkata,Tier 1,24252,171184
2023-10-02,CT004,29.7,Mild,,Chennai,Tier 1,14456,585501
2023-10-02,CT005,30.3,Mild,,Bengaluru,Tier 1,4378,352000
2023-10-02,CT006,31.4,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2023-10-02,CT007,29.7,Mild,,Ahmedabad,Tier 1,12984,302588
2023-10-02,CT008,29.3,Mild,,Pune,Tier 1,6034,336503
2023-10-02,CT009,29.5,Mild,,Jaipur,Tier 2,6502,141305
2023-10-02,CT010,29.4,Mild,,Lucknow,Tier 2,3814,105000
2023-10-02,CT011,29.8,Mild,,Kochi,Tier 2,3478,372783
2023-10-02,CT012,30.0,Mild,,Visakhapatnam,Tier 2,1809,483892
2023-10-02,CT013,31.2,Mild,,Bhopal,Tier 2,5552,147000
2023-10-02,CT014,29.0,Mild,,Chandigarh,Tier 2,9250,349000
2023-10-02,CT015,30.6,Mild,,Guwahati,Tier 2,1800,487572
2023-10-02,CT016,30.6,Mild,,Nagpur,Tier 2,9664,296607
2023-10-02,CT017,29.8,Mild,,Surat,Tier 2,8617,389810
2023-10-02,CT018,29.1,Mild,,Patna,Tier 2,2805,173305
2023-10-02,CT019,31.5,Mild,,Ludhiana,Tier 2,9750,123882
2023-10-02,CT020,30.1,Mild,,Jammu,Tier 2,3571,186000
2023-10-09,CT001,29.3,Mild,,Delhi,Tier 1,14893,"4,61,910"
2023-10-09,CT002,29.7,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2023-10-09,CT003,29.0,Mild,,Kolkata,Tier 1,24252,171184
2023-10-09,CT004,28.9,Mild,,Chennai,Tier 1,14456,585501
2023-10-09,CT005,28.5,Mild,,Bengaluru,Tier 1,4378,352000
2023-10-09,CT006,28.6,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2023-10-09,CT007,28.0,Mild,,Ahmedabad,Tier 1,12984,302588
2023-10-09,CT008,28.1,Mild,,Pune,Tier 1,6034,336503
2023-10-09,CT009,26.6,Mild,,Jaipur,Tier 2,6502,141305
2023-10-09,CT010,29.3,Mild,,Lucknow,Tier 2,3814,105000
2023-10-09,CT011,28.3,Mild,,Kochi,Tier 2,3478,372783
2023-10-09,CT012,28.7,Mild,,Visakhapatnam,Tier 2,1809,483892
2023-10-09,CT013,27.8,Mild,,Bhopal,Tier 2,5552,147000
2023-10-09,CT014,26.5,Mild,,Chandigarh,Tier 2,9250,349000
2023-10-09,CT015,28.8,Mild,,Guwahati,Tier 2,1800,487572
2023-10-09,CT016,29.1,Mild,,Nagpur,Tier 2,9664,296607
2023-10-09,CT017,28.7,Mild,,Surat,Tier 2,8617,389810
2023-10-09,CT018,28.8,Mild,,Patna,Tier 2,2805,173305
2023-10-09,CT019,28.6,Mild,,Ludhiana,Tier 2,9750,123882
2023-10-09,CT020,30.5,Mild,,Jammu,Tier 2,3571,186000
2023-10-16,CT001,25.8,Mild,,Delhi,Tier 1,14893,"4,61,910"
2023-10-16,CT002,26.2,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2023-10-16,CT003,24.5,Mild,,Kolkata,Tier 1,24252,171184
2023-10-16,CT004,24.6,Mild,,Chennai,Tier 1,14456,585501
2023-10-16,CT005,27.5,Mild,,Bengaluru,Tier 1,4378,352000
2023-10-16,CT006,28.0,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2023-10-16,CT007,27.4,Mild,,Ahmedabad,Tier 1,12984,302588
2023-10-16,CT008,25.9,Mild,,Pune,Tier 1,6034,336503
2023-10-16,CT009,27.0,Mild,,Jaipur,Tier 2,6502,141305
2023-10-16,CT010,27.7,Mild,,Lucknow,Tier 2,3814,105000
2023-10-16,CT011,27.5,Mild,,Kochi,Tier 2,3478,372783
2023-10-16,CT012,27.1,Mild,,Visakhapatnam,Tier 2,1809,483892
2023-10-16,CT013,27.5,Mild,,Bhopal,Tier 2,5552,147000
2023-10-16,CT014,26.3,Mild,,Chandigarh,Tier 2,9250,349000
2023-10-16,CT015,24.8,Mild,,Guwahati,Tier 2,1800,487572
2023-10-16,CT016,26.7,Mild,,Nagpur,Tier 2,9664,296607
2023-10-16,CT017,29.3,Mild,,Surat,Tier 2,8617,389810
2023-10-16,CT018,27.4,Mild,,Patna,Tier 2,2805,173305
2023-10-16,CT019,26.3,Mild,,Ludhiana,Tier 2,9750,123882
2023-10-16,CT020,26.7,Mild,,Jammu,Tier 2,3571,186000
2023-10-23,CT001,27.0,Mild,,Delhi,Tier 1,14893,"4,61,910"
2023-10-23,CT002,27.2,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2023-10-23,CT003,25.6,Mild,,Kolkata,Tier 1,24252,171184
2023-10-23,CT004,26.3,Mild,,Chennai,Tier 1,14456,585501
2023-10-23,CT005,28.0,Mild,,Bengaluru,Tier 1,4378,352000
2023-10-23,CT006,28.4,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2023-10-23,CT007,26.8,Mild,,Ahmedabad,Tier 1,12984,302588
2023-10-23,CT008,27.1,Mild,,Pune,Tier 1,6034,336503
2023-10-23,CT009,27.7,Mild,,Jaipur,Tier 2,6502,141305
2023-10-23,CT010,26.3,Mild,,Lucknow,Tier 2,3814,105000
2023-10-23,CT011,25.7,Mild,,Kochi,Tier 2,3478,372783
2023-10-23,CT012,26.7,Mild,,Visakhapatnam,Tier 2,1809,483892
2023-10-23,CT013,27.7,Mild,,Bhopal,Tier 2,5552,147000
2023-10-23,CT014,25.6,Mild,,Chandigarh,Tier 2,9250,349000
2023-10-23,CT015,25.9,Mild,,Guwahati,Tier 2,1800,487572
2023-10-23,CT016,27.9,Mild,,Nagpur,Tier 2,9664,296607
2023-10-23,CT017,26.0,Mild,,Surat,Tier 2,8617,389810
2023-10-23,CT018,25.9,Mild,,Patna,Tier 2,2805,173305
2023-10-23,CT019,26.1,Mild,,Ludhiana,Tier 2,9750,123882
2023-10-23,CT020,26.5,Mild,,Jammu,Tier 2,3571,186000
2023-10-30,CT001,24.3,Mild,Diwali,Delhi,Tier 1,14893,"4,61,910"
2023-10-30,CT002,25.5,Mild,Diwali,Mumbai,Tier 1,20518,"4,00,000"
2023-10-30,CT003,24.6,Mild,Diwali,Kolkata,Tier 1,24252,171184
2023-10-30,CT004,24.9,Mild,Diwali,Chennai,Tier 1,14456,585501
2023-10-30,CT005,26.3,Mild,Diwali,Bengaluru,Tier 1,4378,352000
2023-10-30,CT006,24.6,Mild,Diwali,Hyderabad,Tier 1,10477,"4,00,000"
2023-10-30,CT007,25.6,Mild,Diwali,Ahmedabad,Tier 1,12984,302588
2023-10-30,CT008,23.0,Mild,Diwali,Pune,Tier 1,6034,336503
2023-10-30,CT009,25.3,Mild,Diwali,Jaipur,Tier 2,6502,141305
2023-10-30,CT010,25.8,Mild,Diwali,Lucknow,Tier 2,3814,105000
2023-10-30,CT011,24.2,Mild,Diwali,Kochi,Tier 2,3478,372783
2023-10-30,CT012,25.2,Mild,Diwali,Visakhapatnam,Tier 2,1809,483892
2023-10-30,CT013,25.7,Mild,Diwali,Bhopal,Tier 2,5552,147000
2023-10-30,CT014,25.0,Mild,Diwali,Chandigarh,Tier 2,9250,349000
2023-10-30,CT015,24.6,Mild,Diwali,Guwahati,Tier 2,1800,487572
2023-10-30,CT016,25.8,Mild,Diwali,Nagpur,Tier 2,9664,296607
2023-10-30,CT017,25.6,Mild,Diwali,Surat,Tier 2,8617,389810
2023-10-30,CT018,23.8,Mild,Diwali,Patna,Tier 2,2805,173305
2023-10-30,CT019,24.3,Mild,Diwali,Ludhiana,Tier 2,9750,123882
2023-10-30,CT020,26.7,Mild,Diwali,Jammu,Tier 2,3571,186000
2023-11-06,CT001,24.5,Mild,,Delhi,Tier 1,14893,"4,61,910"
2023-11-06,CT002,23.1,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2023-11-06,CT003,24.6,Mild,,Kolkata,Tier 1,24252,171184
2023-11-06,CT004,23.4,Mild,,Chennai,Tier 1,14456,585501
2023-11-06,CT005,23.3,Mild,,Bengaluru,Tier 1,4378,352000
2023-11-06,CT006,23.9,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2023-11-06,CT007,24.4,Mild,,Ahmedabad,Tier 1,12984,302588
2023-11-06,CT008,21.9,Cold,,Pune,Tier 1,6034,336503
2023-11-06,CT009,23.9,Mild,,Jaipur,Tier 2,6502,141305
2023-11-06,CT010,23.4,Mild,,Lucknow,Tier 2,3814,105000
2023-11-06,CT011,23.4,Mild,,Kochi,Tier 2,3478,372783
2023-11-06,CT012,25.4,Mild,,Visakhapatnam,Tier 2,1809,483892
2023-11-06,CT013,24.9,Mild,,Bhopal,Tier 2,5552,147000
2023-11-06,CT014,24.4,Mild,,Chandigarh,Tier 2,9250,349000
2023-11-06,CT015,26.1,Mild,,Guwahati,Tier 2,1800,487572
2023-11-06,CT016,22.9,Mild,,Nagpur,Tier 2,9664,296607
2023-11-06,CT017,25.7,Mild,,Surat,Tier 2,8617,389810
2023-11-06,CT018,24.3,Mild,,Patna,Tier 2,2805,173305
2023-11-06,CT019,24.8,Mild,,Ludhiana,Tier 2,9750,123882
2023-11-06,CT020,24.4,Mild,,Jammu,Tier 2,3571,186000
2023-11-13,CT001,23.8,Mild,,Delhi,Tier 1,14893,"4,61,910"
2023-11-13,CT002,22.5,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2023-11-13,CT003,24.1,Mild,,Kolkata,Tier 1,24252,171184
2023-11-13,CT004,22.1,Mild,,Chennai,Tier 1,14456,585501
2023-11-13,CT005,22.3,Mild,,Bengaluru,Tier 1,4378,352000
2023-11-13,CT006,23.1,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2023-11-13,CT007,22.5,Mild,,Ahmedabad,Tier 1,12984,302588
2023-11-13,CT008,22.1,Mild,,Pune,Tier 1,6034,336503
2023-11-13,CT009,25.3,Mild,,Jaipur,Tier 2,6502,141305
2023-11-13,CT010,22.1,Mild,,Lucknow,Tier 2,3814,105000
2023-11-13,CT011,23.1,Mild,,Kochi,Tier 2,3478,372783
2023-11-13,CT012,23.6,Mild,,Visakhapatnam,Tier 2,1809,483892
2023-11-13,CT013,22.5,Mild,,Bhopal,Tier 2,5552,147000
2023-11-13,CT014,22.6,Mild,,Chandigarh,Tier 2,9250,349000
2023-11-13,CT015,23.9,Mild,,Guwahati,Tier 2,1800,487572
2023-11-13,CT016,22.1,Mild,,Nagpur,Tier 2,9664,296607
2023-11-13,CT017,22.3,Mild,,Surat,Tier 2,8617,389810
2023-11-13,CT018,24.3,Mild,,Patna,Tier 2,2805,173305
2023-11-13,CT019,26.7,Mild,,Ludhiana,Tier 2,9750,123882
2023-11-13,CT020,23.6,Mild,,Jammu,Tier 2,3571,186000
2023-11-20,CT001,24.1,Mild,,Delhi,Tier 1,14893,"4,61,910"
2023-11-20,CT002,22.7,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2023-11-20,CT003,20.3,Cold,,Kolkata,Tier 1,24252,171184
2023-11-20,CT004,22.5,Mild,,Chennai,Tier 1,14456,585501
2023-11-20,CT005,23.9,Mild,,Bengaluru,Tier 1,4378,352000
2023-11-20,CT006,23.7,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2023-11-20,CT007,23.8,Mild,,Ahmedabad,Tier 1,12984,302588
2023-11-20,CT008,22.5,Mild,,Pune,Tier 1,6034,336503
2023-11-20,CT009,21.1,Cold,,Jaipur,Tier 2,6502,141305
2023-11-20,CT010,22.4,Mild,,Lucknow,Tier 2,3814,105000
2023-11-20,CT011,23.8,Mild,,Kochi,Tier 2,3478,372783
2023-11-20,CT012,22.0,Mild,,Visakhapatnam,Tier 2,1809,483892
2023-11-20,CT013,22.3,Mild,,Bhopal,Tier 2,5552,147000
2023-11-20,CT014,23.0,Mild,,Chandigarh,Tier 2,9250,349000
2023-11-20,CT015,22.4,Mild,,Guwahati,Tier 2,1800,487572
2023-11-20,CT016,23.0,Mild,,Nagpur,Tier 2,9664,296607
2023-11-20,CT017,22.0,Mild,,Surat,Tier 2,8617,389810
2023-11-20,CT018,21.2,Cold,,Patna,Tier 2,2805,173305
2023-11-20,CT019,23.0,Mild,,Ludhiana,Tier 2,9750,123882
2023-11-20,CT020,20.4,Cold,,Jammu,Tier 2,3571,186000
2023-11-27,CT001,22.8,Mild,,Delhi,Tier 1,14893,"4,61,910"
2023-11-27,CT002,21.9,Cold,,Mumbai,Tier 1,20518,"4,00,000"
2023-11-27,CT003,22.7,Mild,,Kolkata,Tier 1,24252,171184
2023-11-27,CT004,21.3,Cold,,Chennai,Tier 1,14456,585501
2023-11-27,CT005,22.4,Mild,,Bengaluru,Tier 1,4378,352000
2023-11-27,CT006,19.0,Cold,,Hyderabad,Tier 1,10477,"4,00,000"
2023-11-27,CT007,22.3,Mild,,Ahmedabad,Tier 1,12984,302588
2023-11-27,CT008,22.2,Mild,,Pune,Tier 1,6034,336503
2023-11-27,CT009,22.6,Mild,,Jaipur,Tier 2,6502,141305
2023-11-27,CT010,19.1,Cold,,Lucknow,Tier 2,3814,105000
2023-11-27,CT011,21.2,Cold,,Kochi,Tier 2,3478,372783
2023-11-27,CT012,22.6,Mild,,Visakhapatnam,Tier 2,1809,483892
2023-11-27,CT013,19.3,Cold,,Bhopal,Tier 2,5552,147000
2023-11-27,CT014,22.4,Mild,,Chandigarh,Tier 2,9250,349000
2023-11-27,CT015,21.3,Cold,,Guwahati,Tier 2,1800,487572
2023-11-27,CT016,21.8,Cold,,Nagpur,Tier 2,9664,296607
2023-11-27,CT017,23.8,Mild,,Surat,Tier 2,8617,389810
2023-11-27,CT018,22.3,Mild,,Patna,Tier 2,2805,173305
2023-11-27,CT019,21.8,Cold,,Ludhiana,Tier 2,9750,123882
2023-11-27,CT020,20.1,Cold,,Jammu,Tier 2,3571,186000
2023-12-04,CT001,21.6,Cold,,Delhi,Tier 1,14893,"4,61,910"
2023-12-04,CT002,21.5,Cold,,Mumbai,Tier 1,20518,"4,00,000"
2023-12-04,CT003,20.9,Cold,,Kolkata,Tier 1,24252,171184
2023-12-04,CT004,20.7,Cold,,Chennai,Tier 1,14456,585501
2023-12-04,CT005,21.5,Cold,,Bengaluru,Tier 1,4378,352000
2023-12-04,CT006,21.2,Cold,,Hyderabad,Tier 1,10477,"4,00,000"
2023-12-04,CT007,21.4,Cold,,Ahmedabad,Tier 1,12984,302588
2023-12-04,CT008,20.7,Cold,,Pune,Tier 1,6034,336503
2023-12-04,CT009,20.2,Cold,,Jaipur,Tier 2,6502,141305
2023-12-04,CT010,20.8,Cold,,Lucknow,Tier 2,3814,105000
2023-12-04,CT011,22.3,Mild,,Kochi,Tier 2,3478,372783
2023-12-04,CT012,21.0,Cold,,Visakhapatnam,Tier 2,1809,483892
2023-12-04,CT013,22.3,Mild,,Bhopal,Tier 2,5552,147000
2023-12-04,CT014,22.0,Mild,,Chandigarh,Tier 2,9250,349000
2023-12-04,CT015,23.5,Mild,,Guwahati,Tier 2,1800,487572
2023-12-04,CT016,21.5,Cold,,Nagpur,Tier 2,9664,296607
2023-12-04,CT017,21.2,Cold,,Surat,Tier 2,8617,389810
2023-12-04,CT018,22.0,Cold,,Patna,Tier 2,2805,173305
2023-12-04,CT019,21.2,Cold,,Ludhiana,Tier 2,9750,123882
2023-12-04,CT020,20.3,Cold,,Jammu,Tier 2,3571,186000
2023-12-11,CT001,21.7,Cold,,Delhi,Tier 1,14893,"4,61,910"
2023-12-11,CT002,19.8,Cold,,Mumbai,Tier 1,20518,"4,00,000"
2023-12-11,CT003,20.1,Cold,,Kolkata,Tier 1,24252,171184
2023-12-11,CT004,20.5,Cold,,Chennai,Tier 1,14456,585501
2023-12-11,CT005,19.8,Cold,,Bengaluru,Tier 1,4378,352000
2023-12-11,CT006,21.2,Cold,,Hyderabad,Tier 1,10477,"4,00,000"
2023-12-11,CT007,20.3,Cold,,Ahmedabad,Tier 1,12984,302588
2023-12-11,CT008,21.1,Cold,,Pune,Tier 1,6034,336503
2023-12-11,CT009,21.9,Cold,,Jaipur,Tier 2,6502,141305
2023-12-11,CT010,19.5,Cold,,Lucknow,Tier 2,3814,105000
2023-12-11,CT011,20.2,Cold,,Kochi,Tier 2,3478,372783
2023-12-11,CT012,20.5,Cold,,Visakhapatnam,Tier 2,1809,483892
2023-12-11,CT013,20.5,Cold,,Bhopal,Tier 2,5552,147000
2023-12-11,CT014,21.0,Cold,,Chandigarh,Tier 2,9250,349000
2023-12-11,CT015,21.1,Cold,,Guwahati,Tier 2,1800,487572
2023-12-11,CT016,21.9,Cold,,Nagpur,Tier 2,9664,296607
2023-12-11,CT017,18.8,Cold,,Surat,Tier 2,8617,389810
2023-12-11,CT018,21.3,Cold,,Patna,Tier 2,2805,173305
2023-12-11,CT019,20.1,Cold,,Ludhiana,Tier 2,9750,123882
2023-12-11,CT020,20.2,Cold,,Jammu,Tier 2,3571,186000
2023-12-18,CT001,21.8,Cold,,Delhi,Tier 1,14893,"4,61,910"
2023-12-18,CT002,20.2,Cold,,Mumbai,Tier 1,20518,"4,00,000"
2023-12-18,CT003,18.9,Cold,,Kolkata,Tier 1,24252,171184
2023-12-18,CT004,20.1,Cold,,Chennai,Tier 1,14456,585501
2023-12-18,CT005,20.9,Cold,,Bengaluru,Tier 1,4378,352000
2023-12-18,CT006,20.7,Cold,,Hyderabad,Tier 1,10477,"4,00,000"
2023-12-18,CT007,20.1,Cold,,Ahmedabad,Tier 1,12984,302588
2023-12-18,CT008,20.4,Cold,,Pune,Tier 1,6034,336503
2023-12-18,CT009,18.7,Cold,,Jaipur,Tier 2,6502,141305
2023-12-18,CT010,21.4,Cold,,Lucknow,Tier 2,3814,105000
2023-12-18,CT011,20.8,Cold,,Kochi,Tier 2,3478,372783
2023-12-18,CT012,20.3,Cold,,Visakhapatnam,Tier 2,1809,483892
2023-12-18,CT013,20.4,Cold,,Bhopal,Tier 2,5552,147000
2023-12-18,CT014,21.3,Cold,,Chandigarh,Tier 2,9250,349000
2023-12-18,CT015,22.8,Mild,,Guwahati,Tier 2,1800,487572
2023-12-18,CT016,22.5,Mild,,Nagpur,Tier 2,9664,296607
2023-12-18,CT017,20.6,Cold,,Surat,Tier 2,8617,389810
2023-12-18,CT018,21.5,Cold,,Patna,Tier 2,2805,173305
2023-12-18,CT019,19.2,Cold,,Ludhiana,Tier 2,9750,123882
2023-12-18,CT020,18.7,Cold,,Jammu,Tier 2,3571,186000
2023-12-25,CT001,19.4,Cold,,Delhi,Tier 1,14893,"4,61,910"
2023-12-25,CT002,20.1,Cold,,Mumbai,Tier 1,20518,"4,00,000"
2023-12-25,CT003,19.9,Cold,,Kolkata,Tier 1,24252,171184
2023-12-25,CT004,19.5,Cold,,Chennai,Tier 1,14456,585501
2023-12-25,CT005,18.3,Cold,,Bengaluru,Tier 1,4378,352000
2023-12-25,CT006,20.6,Cold,,Hyderabad,Tier 1,10477,"4,00,000"
2023-12-25,CT007,19.3,Cold,,Ahmedabad,Tier 1,12984,302588
2023-12-25,CT008,20.5,Cold,,Pune,Tier 1,6034,336503
2023-12-25,CT009,19.7,Cold,,Jaipur,Tier 2,6502,141305
2023-12-25,CT010,19.1,Cold,,Lucknow,Tier 2,3814,105000
2023-12-25,CT011,20.3,Cold,,Kochi,Tier 2,3478,372783
2023-12-25,CT012,21.6,Cold,,Visakhapatnam,Tier 2,1809,483892
2023-12-25,CT013,21.0,Cold,,Bhopal,Tier 2,5552,147000
2023-12-25,CT014,19.8,Cold,,Chandigarh,Tier 2,9250,349000
2023-12-25,CT015,19.1,Cold,,Guwahati,Tier 2,1800,487572
2023-12-25,CT016,21.0,Cold,,Nagpur,Tier 2,9664,296607
2023-12-25,CT017,20.2,Cold,,Surat,Tier 2,8617,389810
2023-12-25,CT018,20.9,Cold,,Patna,Tier 2,2805,173305
2023-12-25,CT019,20.3,Cold,,Ludhiana,Tier 2,9750,123882
2023-12-25,CT020,21.0,Cold,,Jammu,Tier 2,3571,186000
2024-01-01,CT001,21.3,Cold,,Delhi,Tier 1,14893,"4,61,910"
2024-01-01,CT002,21.8,Cold,,Mumbai,Tier 1,20518,"4,00,000"
2024-01-01,CT003,18.6,Cold,,Kolkata,Tier 1,24252,171184
2024-01-01,CT004,20.9,Cold,,Chennai,Tier 1,14456,585501
2024-01-01,CT005,20.5,Cold,,Bengaluru,Tier 1,4378,352000
2024-01-01,CT006,20.4,Cold,,Hyderabad,Tier 1,10477,"4,00,000"
2024-01-01,CT007,19.3,Cold,,Ahmedabad,Tier 1,12984,302588
2024-01-01,CT008,18.7,Cold,,Pune,Tier 1,6034,336503
2024-01-01,CT009,19.8,Cold,,Jaipur,Tier 2,6502,141305
2024-01-01,CT010,19.3,Cold,,Lucknow,Tier 2,3814,105000
2024-01-01,CT011,20.2,Cold,,Kochi,Tier 2,3478,372783
2024-01-01,CT012,19.3,Cold,,Visakhapatnam,Tier 2,1809,483892
2024-01-01,CT013,20.7,Cold,,Bhopal,Tier 2,5552,147000
2024-01-01,CT014,19.4,Cold,,Chandigarh,Tier 2,9250,349000
2024-01-01,CT015,18.2,Cold,,Guwahati,Tier 2,1800,487572
2024-01-01,CT016,20.0,Cold,,Nagpur,Tier 2,9664,296607
2024-01-01,CT017,19.8,Cold,,Surat,Tier 2,8617,389810
2024-01-01,CT018,19.2,Cold,,Patna,Tier 2,2805,173305
2024-01-01,CT019,20.7,Cold,,Ludhiana,Tier 2,9750,123882
2024-01-01,CT020,21.9,Cold,,Jammu,Tier 2,3571,186000
2024-01-08,CT001,20.0,Cold,,Delhi,Tier 1,14893,"4,61,910"
2024-01-08,CT002,19.4,Cold,,Mumbai,Tier 1,20518,"4,00,000"
2024-01-08,CT003,19.3,Cold,,Kolkata,Tier 1,24252,171184
2024-01-08,CT004,22.3,Mild,,Chennai,Tier 1,14456,585501
2024-01-08,CT005,21.0,Cold,,Bengaluru,Tier 1,4378,352000
2024-01-08,CT006,22.7,Mild,,Hyderabad,Tier 1,10477,"4,00,000"
2024-01-08,CT007,18.9,Cold,,Ahmedabad,Tier 1,12984,302588
2024-01-08,CT008,20.8,Cold,,Pune,Tier 1,6034,336503
2024-01-08,CT009,19.1,Cold,,Jaipur,Tier 2,6502,141305
